time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.velocity.linear.x,.velocity.linear.y,.velocity.linear.z,.velocity.angular.x,.velocity.angular.y,.velocity.angular.z,.covariance
2023/03/04/12:22:00.879575,240134,1668508958,703181724,,238.70872779213698,181.15424250757192,0.0,0.0,0.0,0.06136788079097758,-0.9981152153971126,0.006371096528637919,-0.0007864108285495412,0.0,0.0,0.0,-0.00010589114845753855,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:00.879623,240135,1668508958,713379005,,238.70880480880132,181.1542290392013,0.0,0.0,0.0,0.06136846035469372,-0.9981151797631846,0.0064959149962356185,-0.0008018253476544292,0.0,0.0,0.0,-0.00010788379562745519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:00.879672,240136,1668508958,723407672,,238.70868531306854,181.15450489670062,0.0,0.0,0.0,0.06135270858134695,-0.9981161481259244,0.006621332770365897,-0.0008170941581006672,0.0,0.0,0.0,-0.00010988378179577224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:00.879738,240137,1668508958,733244988,,238.70874342687307,181.1544948763064,0.0,0.0,0.0,0.06135327487426382,-0.9981161133165836,0.006700972000855343,-0.0008269296196185043,0.0,0.0,0.0,-0.00011114775770392819,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:00.879813,240138,1668508958,743185110,,238.70830166606953,181.1548342583024,0.0,0.0,0.0,0.06134077267762419,-0.9981168817364587,0.005983992979120664,-0.0007382990423524416,0.0,0.0,0.0,-9.969492379634327e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:00.952746,240139,1668508958,753227913,,238.70837003805974,181.15482231838922,0.0,0.0,0.0,0.06134131230940925,-0.9981168485724302,0.006091194630560789,-0.0007515321610835026,0.0,0.0,0.0,-0.00010144672295627142,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:00.952814,240140,1668508958,763343360,,238.70825451235058,181.15510592150525,0.0,0.0,0.0,0.061332060762706246,-0.9981174171021161,0.006226512445766687,-0.0007681105018193601,0.0,0.0,0.0,-0.00010364172182211966,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:00.952856,240141,1668508958,773209786,,238.70833245257165,181.1550920755653,0.0,0.0,0.0,0.06133263668679811,-0.9981173817127148,0.006367235275698873,-0.0007854777090069049,0.0,0.0,0.0,-0.00010591523443876933,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:00.952887,240142,1668508958,783206391,,238.7081847389907,181.1553835197195,0.0,0.0,0.0,0.061325273713254545,-0.998117834127812,0.0063399383745383195,-0.0007820153355670534,0.0,0.0,0.0,-0.00010537102605746469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:00.952977,240143,1668508958,793335559,,238.70827377819342,181.15536747510905,0.0,0.0,0.0,0.06132590750062231,-0.9981177951871337,0.006573545198791854,-0.0008108386206581434,0.0,0.0,0.0,-0.00010922669688190708,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:00.953040,240144,1668508958,803187236,,238.70816387416025,181.15565191250045,0.0,0.0,0.0,0.06132005700082306,-0.9981181546337166,0.006709399232947918,-0.0008275161954078711,0.0,0.0,0.0,-0.00011140401941138048,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.020177,240145,1668508958,813371891,,238.70824932280502,181.1556367231424,0.0,0.0,0.0,0.06132068231170733,-0.9981181162171272,0.006871330591084515,-0.0008474970403362665,0.0,0.0,0.0,-0.00011401163481908466,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.020247,240146,1668508958,823211978,,238.70781018106766,181.15597962253602,0.0,0.0,0.0,0.06131538606287653,-0.9981184415849456,0.0061505985567548455,-0.0007585370357608833,0.0,0.0,0.0,-0.0001025148774613763,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.020366,240147,1668508958,833179872,,238.70786770315794,181.15596954664204,0.0,0.0,0.0,0.0613159241927883,-0.9981184085269564,0.006240212180205759,-0.0007695956777742942,0.0,0.0,0.0,-0.00010400614229087508,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.020398,240148,1668508958,843165349,,238.7077457897784,181.15625446466026,0.0,0.0,0.0,0.06131190480637626,-0.9981186554358223,0.006332732813310411,-0.0007809543247134875,0.0,0.0,0.0,-0.00010547653649811993,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.020430,240149,1668508958,853215613,,238.707809366487,181.15624365078108,0.0,0.0,0.0,0.06131245918907187,-0.9981186213813408,0.0064293232199953325,-0.0007928731304757653,0.0,0.0,0.0,-0.00010699623019098958,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.069081,240150,1668508958,863352573,,238.70770999548543,181.15652235943767,0.0,0.0,0.0,0.06130902357809982,-0.9981188324182146,0.006565620149532667,-0.0008096355722110101,0.0,0.0,0.0,-0.00010919246402575637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.069157,240151,1668508958,873257626,,238.70779616308482,181.15650711348889,0.0,0.0,0.0,0.061309629253773486,-0.9981187952146602,0.0067063587654884954,-0.0008269989343768676,0.0,0.0,0.0,-0.000111451673264598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.069253,240152,1668508958,883404916,,238.70765721001752,181.15679149862524,0.0,0.0,0.0,0.06130649892742913,-0.9981189874906004,0.006677623101701546,-0.0008234128555862419,0.0,0.0,0.0,-0.00011087858494982198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.069283,240153,1668508958,893218737,,238.70773607284087,181.15677775907037,0.0,0.0,0.0,0.06130712712871999,-0.9981189489050005,0.0068723351854441716,-0.0008474314434671775,0.0,0.0,0.0,-0.00011405236850596314,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.069317,240154,1668508958,903340402,,238.7072904814095,181.15714556535713,0.0,0.0,0.0,0.06131735862358889,-0.9981183204066671,0.006099180819712992,-0.0007522202964304913,0.0,0.0,0.0,-0.00010165303259167588,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.107601,240155,1668508958,913370278,,238.70736214705474,181.15713310820527,0.0,0.0,0.0,0.06131791613808154,-0.9981182861567477,0.006224810109600441,-0.0007677213879511579,0.0,0.0,0.0,-0.00010371713897260405,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.107638,240156,1668508958,923437757,,238.70725435264737,181.15742872756232,0.0,0.0,0.0,0.06132522694116079,-0.9981178370015311,0.006343026269377122,-0.0007823956160551176,0.0,0.0,0.0,-0.0001056159608119805,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.107687,240157,1668508958,933368629,,238.7073035207522,181.157420375811,0.0,0.0,0.0,0.06132576239048004,-0.9981178041029157,0.006412665023231051,-0.0007909923582250085,0.0,0.0,0.0,-0.00010671953166718359,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.107750,240158,1668508958,943176884,,238.70719843354706,181.1577064206467,0.0,0.0,0.0,0.06133053821990374,-0.9981175106577667,0.0065069177983897745,-0.0008026815094967491,0.0,0.0,0.0,-0.00010820811696150738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.107802,240159,1668508958,953219716,,238.70726987077532,181.15769432912094,0.0,0.0,0.0,0.06133110948163272,-0.9981174755557344,0.006604495222667627,-0.0008147261576183024,0.0,0.0,0.0,-0.000109733902352333,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.107825,240160,1668508958,963214621,,238.7071667046091,181.15797299640397,0.0,0.0,0.0,0.06133406107125511,-0.9981172941856621,0.006736736111944204,-0.000831079755672637,0.0,0.0,0.0,-0.00011184674944175338,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.151601,240161,1668508958,973115629,,238.70724069980582,181.1579602901586,0.0,0.0,0.0,0.061334658530604456,-0.9981172574717533,0.006855371166418353,-0.0008457235417306096,0.0,0.0,0.0,-0.00011371700945303325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.151660,240162,1668508958,983038682,,238.7067825543803,181.15829709091395,0.0,0.0,0.0,0.06133571772498656,-0.9981171923833196,0.005969626934592697,-0.0007364651876291336,0.0,0.0,0.0,-9.944174471135313e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.191402,240163,1668508958,993063193,,238.70685515233,181.1582842304919,0.0,0.0,0.0,0.06133630038671041,-0.9981171565777592,0.006174244128748928,-0.0007617158656578308,0.0,0.0,0.0,-0.00010286664455314487,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.191473,240164,1668508959,3068023,,238.70676136398365,181.15871573155997,0.0,0.0,0.0,0.061353617091824984,-0.9981160922807275,0.006310766598050097,-0.0007787809382838503,0.0,0.0,0.0,-0.0001050819755450886,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.191543,240165,1668508959,13370649,,238.7068258235883,181.15870483759198,0.0,0.0,0.0,0.061354173695562675,-0.9981160580664629,0.006420196646546209,-0.0007922924366000398,0.0,0.0,0.0,-0.00010681915153876408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.191582,240166,1668508959,23382461,,238.70673148626395,181.15911935646008,0.0,0.0,0.0,0.0613660469000527,-0.9981153281499391,0.0065540681258188516,-0.0008089713192913579,0.0,0.0,0.0,-0.00010897191364639991,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.191644,240167,1668508959,33234024,,238.7067853252642,181.15911011719672,0.0,0.0,0.0,0.06136660495680296,-0.9981152938393819,0.006635788269812255,-0.0008190656035387916,0.0,0.0,0.0,-0.0001102715446605757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.191694,240168,1668508959,43189935,,238.7066866683861,181.15948128700163,0.0,0.0,0.0,0.061361027316049054,-0.9981156367509323,0.006764659309990027,-0.0008348955993255741,0.0,0.0,0.0,-0.00011234181405548617,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.191727,240169,1668508959,53373740,,238.70676610583726,181.15946743008024,0.0,0.0,0.0,0.06136163828141096,-0.9981155991905052,0.006900611907280306,-0.0008516834726348178,0.0,0.0,0.0,-0.00011450723437789005,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.191756,240170,1668508959,63348896,,238.70633547883142,181.1598964065556,0.0,0.0,0.0,0.06135639895580942,-0.998115921277271,0.006146498683371284,-0.0007585442195968171,0.0,0.0,0.0,-0.00010243969382865647,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.191962,240171,1668508959,73226203,,238.7064103144532,181.1598832559202,0.0,0.0,0.0,0.061356967127494826,-0.9981158863503353,0.006283922181454686,-0.000775511024328786,0.0,0.0,0.0,-0.0001047049589297598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.192031,240172,1668508959,83336036,,238.70628538055,181.16025476904522,0.0,0.0,0.0,0.06135282180615224,-0.9981161411661583,0.006261708386243828,-0.0007727167730928236,0.0,0.0,0.0,-0.00010424882735899277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.192078,240173,1668508959,93369622,,238.70637461398996,181.16023871706136,0.0,0.0,0.0,0.06135344866497968,-0.9981161026338137,0.006492847294786686,-0.0008012484047118151,0.0,0.0,0.0,-0.00010807792945832041,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.192194,240174,1668508959,103167164,,238.7062767612783,181.16057148674136,0.0,0.0,0.0,0.061336320329686354,-0.9981171553522232,0.006632487429289177,-0.0008182495637779083,0.0,0.0,0.0,-0.00011032845002555825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.255821,240175,1668508959,113366853,,238.7063516506259,181.16055852951916,0.0,0.0,0.0,0.06133692332495394,-0.9981171182967602,0.006777655486102802,-0.0008361672518146489,0.0,0.0,0.0,-0.0001126607777504998,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.255909,240176,1668508959,123411737,,238.7062554499807,181.1608964641301,0.0,0.0,0.0,0.06132379879848294,-0.9981179247468323,0.006884984563901322,-0.000849224744686002,0.0,0.0,0.0,-0.00011434639880954121,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.255956,240177,1668508959,133377393,,238.70630666282563,181.16088790270368,0.0,0.0,0.0,0.061324365307495625,-0.9981178899406787,0.006933879439928479,-0.000855263647835514,0.0,0.0,0.0,-0.00011508122036222697,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.255980,240178,1668508959,143194736,,238.70588311959833,181.1612877507169,0.0,0.0,0.0,0.06131368530726572,-0.9981185460625615,0.006189225806385915,-0.0007632794189835365,0.0,0.0,0.0,-0.00010319230908396808,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.256021,240179,1668508959,153274132,,238.7059520038412,181.16127595526817,0.0,0.0,0.0,0.0613142445357535,-0.9981185117094111,0.0063061604883674705,-0.0007777074330900896,0.0,0.0,0.0,-0.00010510646257920565,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.256110,240180,1668508959,163191802,,238.70585962485035,181.16161740943036,0.0,0.0,0.0,0.06130623650157591,-0.9981190036092955,0.006425388470593799,-0.0007923065562838786,0.0,0.0,0.0,-0.0001070217629505572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.256157,240181,1668508959,173214372,,238.70593234317172,181.16160473268508,0.0,0.0,0.0,0.061306815078683664,-0.9981189680718968,0.006549139438314454,-0.0008075738402804236,0.0,0.0,0.0,-0.00010900102617551194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.262028,240182,1668508959,183336312,,238.7058134393493,181.16195080608054,0.0,0.0,0.0,0.06130027350516916,-0.9981193698492137,0.006525290474681918,-0.0008045461939435032,0.0,0.0,0.0,-0.00010850999726816087,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.271794,240183,1668508959,193398043,,238.70591375963906,181.16193277917242,0.0,0.0,0.0,0.0613009254937781,-0.998119329806615,0.006755251278869855,-0.0008329085409578402,0.0,0.0,0.0,-0.00011230162833736152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.329387,240184,1668508959,203342938,,238.70582626204933,181.16224126848024,0.0,0.0,0.0,0.061282088096598734,-0.9981204865538632,0.006903741945486095,-0.0008509525863941888,0.0,0.0,0.0,-0.00011468712579995724,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.329437,240185,1668508959,213370445,,238.70590668217642,181.16222739607883,0.0,0.0,0.0,0.0612827185904306,-0.9981204478429274,0.007057764033302631,-0.0008699463418923056,0.0,0.0,0.0,-0.00011715349266802944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.329473,240186,1668508959,223411084,,238.7054828169291,181.16260335090413,0.0,0.0,0.0,0.06126788441248526,-0.9981213585229094,0.006302644046713181,-0.0007766793865128715,0.0,0.0,0.0,-0.00010509609700563876,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.329500,240187,1668508959,233221094,,238.70553603162782,181.16259436604673,0.0,0.0,0.0,0.06126842255625007,-0.9981213254897767,0.006368816691424082,-0.0007848408612740893,0.0,0.0,0.0,-0.00010618149649422756,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.329522,240188,1668508959,243260706,,238.7054557034737,181.16294304286788,0.0,0.0,0.0,0.061270927267242176,-0.9981211717380872,0.006490736041309902,-0.0007998982752068124,0.0,0.0,0.0,-0.00010815525865684298,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.354913,240189,1668508959,253397422,,238.70552580982675,181.1629309689939,0.0,0.0,0.0,0.061271507713070335,-0.9981211361065184,0.006612917769488901,-0.0008149633824012181,0.0,0.0,0.0,-0.00011010673826921301,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.354947,240190,1668508959,263333131,,238.70544791123723,181.16327239081136,0.0,0.0,0.0,0.061272700151766016,-0.9981210629057539,0.006756264773867548,-0.0008326455823930799,0.0,0.0,0.0,-0.00011241590127490836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.354984,240191,1668508959,273222220,,238.70552812217625,181.16325844264566,0.0,0.0,0.0,0.061273319238947424,-0.9981210249010097,0.0069047998509027715,-0.0008509598180254633,0.0,0.0,0.0,-0.00011480134529444556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:22:01.361802,240192,1668508959,283335629,,238.70541742798483,181.16360013798507,0.0,0.0,0.0,0.06127347006059473,-0.9981210156422584,0.006878830414528044,-0.0008477614089182616,0.0,0.0,0.0,-0.00011426908244930917,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
