time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.velocity.linear.x,.velocity.linear.y,.velocity.linear.z,.velocity.angular.x,.velocity.angular.y,.velocity.angular.z,.covariance
2023/03/04/12:43:55.629434,151464,1668508071,994714797,,-157.09736625281425,60.10540417093778,0.0,0.0,0.0,0.8479565956723313,0.5300656674939347,-1.0557121685867263,2.166428962542031,0.0,0.0,0.0,0.23929968164559057,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.629460,151465,1668508072,4799424,,-157.10800443572725,60.12472441125679,0.0,0.0,0.0,0.8484977281644192,0.5291990223912166,-1.05965834160032,2.1632901940947624,0.0,0.0,0.0,0.23855386620072958,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.629510,151466,1668508072,14937308,,-157.11804059438504,60.14547823440642,0.0,0.0,0.0,0.8491212379271865,0.5281979963053649,-1.0632227376001209,2.1576694940448835,0.0,0.0,0.0,0.2361626332978539,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.629565,151467,1668508072,24988224,,-157.12881136626223,60.164779839974635,0.0,0.0,0.0,0.8496442249185346,0.5273563226724246,-1.0671081913322815,2.1547733709176295,0.0,0.0,0.0,0.23392914725780867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.638543,151468,1668508072,34826565,,-157.13936404708855,60.18626507192566,0.0,0.0,0.0,0.8502574610462681,0.5263670296809574,-1.0717812121377408,2.151600595775593,0.0,0.0,0.0,0.23155591598973538,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.648216,151469,1668508072,44833256,,-157.15020419396936,60.20545226742509,0.0,0.0,0.0,0.85077806017715,0.5255251585996676,-1.0757049335396711,2.1488081608892102,0.0,0.0,0.0,0.2289429675145752,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.658556,151470,1668508072,55011462,,-157.1608616476943,60.22687864140549,0.0,0.0,0.0,0.8513761093135856,0.5245557363046004,-1.080308745477121,2.145778767325403,0.0,0.0,0.0,0.2265267258184912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.668242,151471,1668508072,64755815,,-157.17000409840085,60.242785302556776,0.0,0.0,0.0,0.8518846717210367,0.5237294206808909,-1.0794741488664397,2.1338016310720036,0.0,0.0,0.0,0.22352734240435174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.678197,151472,1668508072,74715041,,-157.1806937401054,60.26404742905129,0.0,0.0,0.0,0.8524671699451726,0.5227807610898361,-1.0838317083615445,2.1306252186934946,0.0,0.0,0.0,0.22168149762105419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.722963,151473,1668508072,84829779,,-157.19145345729206,60.283224472874515,0.0,0.0,0.0,0.8530180651802156,0.5218813854471163,-1.0879432548329413,2.1275905206936927,0.0,0.0,0.0,0.2196180102289397,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.722988,151474,1668508072,94991479,,-157.2022221488397,60.30441805555696,0.0,0.0,0.0,0.8535891600945471,0.5209467782500297,-1.0922264004803859,2.1244730792142685,0.0,0.0,0.0,0.2183895237492154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.723024,151475,1668508072,105010180,,-157.21300507177156,60.323475646856444,0.0,0.0,0.0,0.8541440648190827,0.520036456928103,-1.0963573562312066,2.1213723084466043,0.0,0.0,0.0,0.21783136748448761,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.723051,151476,1668508072,115031308,,-157.2233580594017,60.34371219040068,0.0,0.0,0.0,0.8547052609481275,0.5191135876738281,-1.0992191650281193,2.115691854888795,0.0,0.0,0.0,0.21724845224103453,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.728222,151477,1668508072,124825418,,-157.2341650184927,60.36278117167975,0.0,0.0,0.0,0.8552649023030047,0.5181910331997573,-1.103393514229376,2.1125702016592816,0.0,0.0,0.0,0.21700014926405792,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.738434,151478,1668508072,134833249,,-157.2450703961953,60.383856675723855,0.0,0.0,0.0,0.8558266500322689,0.5172627428053798,-1.107588043421256,2.109433256439965,0.0,0.0,0.0,0.21679578414892842,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.748559,151479,1668508072,144848960,,-157.25520307489316,60.40163013105727,0.0,0.0,0.0,0.8563840805138395,0.516339332844657,-1.1097861426359426,2.102587004757216,0.0,0.0,0.0,0.21608498864752854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.758388,151480,1668508072,155043096,,-157.2661722556727,60.42260557981725,0.0,0.0,0.0,0.856940279575877,0.5154157130321289,-1.1139531598742178,2.099502541943013,0.0,0.0,0.0,0.2149632248612296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.768448,151481,1668508072,165047386,,-157.27668646030287,60.440764789061916,0.0,0.0,0.0,0.8574887483995548,0.5145027175517783,-1.1169979465423348,2.0944530576579687,0.0,0.0,0.0,0.21342305867337868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.784038,151482,1668508072,174825452,,-157.28774411627734,60.46166495649115,0.0,0.0,0.0,0.8580358409602564,0.5135898126205635,-1.1211418314632475,2.091489082202974,0.0,0.0,0.0,0.2120433936828824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.816775,151483,1668508072,184729090,,-157.29864991060754,60.480608723405005,0.0,0.0,0.0,0.8586049909601603,0.512637756606264,-1.1254336813423718,2.088356261064755,0.0,0.0,0.0,0.2108861239689921,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.816828,151484,1668508072,194986782,,-157.30980890970554,60.50146948860928,0.0,0.0,0.0,0.8591434016748366,0.5117349073090386,-1.1295233059978662,2.0854345100828473,0.0,0.0,0.0,0.20933628590626344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.816863,151485,1668508072,204824649,,-157.3207654829453,60.52044504694146,0.0,0.0,0.0,0.8597121347656732,0.510778861481805,-1.1338272618210712,2.0823047605672778,0.0,0.0,0.0,0.20873367755825795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.818109,151486,1668508072,214754142,,-157.33138730787266,60.54015825205553,0.0,0.0,0.0,0.8602391943108125,0.5098907025740753,-1.1360789146928392,2.0762173654836453,0.0,0.0,0.0,0.20790664680274726,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.828326,151487,1668508072,224840537,,-157.34350557733407,60.56103661409414,0.0,0.0,0.0,0.8608232816416319,0.5089039966277841,-1.1436431937244587,2.078706814245723,0.0,0.0,0.0,0.2075304911174389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.838305,151488,1668508072,234829748,,-157.35483342363375,60.58179272108324,0.0,0.0,0.0,0.8613505423591234,0.5080110659992004,-1.1476780111810807,2.0758351035881426,0.0,0.0,0.0,0.20698410312012563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.848363,151489,1668508072,244835322,,-157.36578488934043,60.60071187492312,0.0,0.0,0.0,0.8619480540002443,0.5069965997964798,-1.15229264062039,2.0726409491079454,0.0,0.0,0.0,0.20676700967824485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.858292,151490,1668508072,254831778,,-157.3771993664657,60.62142221875123,0.0,0.0,0.0,0.8624717760966097,0.5061051624284814,-1.1563247581724219,2.0698041411917245,0.0,0.0,0.0,0.20644919466687023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.868543,151491,1668508072,265156856,,-157.38801073162304,60.63912869455439,0.0,0.0,0.0,0.8629470671247642,0.5052943294167941,-1.1586220894477082,2.064791014617701,0.0,0.0,0.0,0.20589588739931858,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.883960,151492,1668508072,274976339,,-157.39948287891366,60.65975964146573,0.0,0.0,0.0,0.8634669265753812,0.5044054586445962,-1.1625680546839428,2.0618614648028535,0.0,0.0,0.0,0.20574956164192768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.921528,151493,1668508072,284746332,,-157.41044877972257,60.67860766919424,0.0,0.0,0.0,0.8640842678442506,0.5033471744870187,-1.1673018167821345,2.0584509695798503,0.0,0.0,0.0,0.20538132036988246,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.921611,151494,1668508072,294717938,,-157.42201353383922,60.69918077901878,0.0,0.0,0.0,0.8646000553764048,0.5024606892515251,-1.1712826314974656,2.0556326074209372,0.0,0.0,0.0,0.20456390070244013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.921638,151495,1668508072,304827807,,-157.43402621598523,60.72157240794458,0.0,0.0,0.0,0.8654774235755832,0.5009479307083426,-1.1833031180061864,2.0599456018580913,0.0,0.0,0.0,0.205024429585407,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.921672,151496,1668508072,314853640,,-157.44532874152057,60.74145032161002,0.0,0.0,0.0,0.8659871125845756,0.5000663164395595,-1.186108624315943,2.0551272255928397,0.0,0.0,0.0,0.20442756590369848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.928346,151497,1668508072,324803087,,-157.4569045824729,60.759951450272844,0.0,0.0,0.0,0.8664858715959365,0.49920159687708354,-1.1899217189512998,2.0522590529331852,0.0,0.0,0.0,0.20401761087813866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.938436,151498,1668508072,334997013,,-157.4686780430292,60.7804400992899,0.0,0.0,0.0,0.8669942396795076,0.49831815977601357,-1.1937868371298117,2.0492866568274124,0.0,0.0,0.0,0.20360289170402474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.948443,151499,1668508072,344861895,,-157.47947465376572,60.799392471128044,0.0,0.0,0.0,0.8677325945732677,0.49703133132142185,-1.1995753595279903,2.0452462678019474,0.0,0.0,0.0,0.20336529199146813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.958282,151500,1668508072,354826776,,-157.49134432188336,60.81980849589967,0.0,0.0,0.0,0.8682366718437403,0.4961502611766976,-1.203437586686916,2.042318899748732,0.0,0.0,0.0,0.2025600057654719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.973971,151501,1668508072,364879838,,-157.50325734751587,60.83782805120983,0.0,0.0,0.0,0.8686294857152321,0.49546222514546084,-1.2059719883822178,2.0392253814858785,0.0,0.0,0.0,0.20090310596529826,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:55.978196,151502,1668508072,374940032,,-157.51520593514797,60.85818636123644,0.0,0.0,0.0,0.8691258844040648,0.4945909391192405,-1.2098030772190431,2.036371346372077,0.0,0.0,0.0,0.2001087264153693,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.004021,151503,1668508072,384832911,,-157.52823852312102,60.878183060436164,0.0,0.0,0.0,0.8695619142478959,0.493823933492024,-1.2160440865987925,2.038675395548801,0.0,0.0,0.0,0.19971930984264952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.004062,151504,1668508072,394976993,,-157.54028461798157,60.898534817250074,0.0,0.0,0.0,0.8700535348950718,0.49295724603315266,-1.2198043148716655,2.0357471814185675,0.0,0.0,0.0,0.19884872587619887,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.008392,151505,1668508072,404989348,,-157.55156388263697,60.91751597383199,0.0,0.0,0.0,0.8706927950325238,0.4918272630491843,-1.2247756032215502,2.032057868484002,0.0,0.0,0.0,0.19840310488623988,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.018413,151506,1668508072,415001895,,-157.56322570273193,60.93704588183137,0.0,0.0,0.0,0.8711764822086437,0.49096999587202134,-1.2271888738176626,2.0270252872956758,0.0,0.0,0.0,0.197751528238806,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.028487,151507,1668508072,424829338,,-157.5755091962656,60.95547133359635,0.0,0.0,0.0,0.8715242932892199,0.490352328644135,-1.2297693068408058,2.0248025037984996,0.0,0.0,0.0,0.19756596992519462,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.038575,151508,1668508072,435007579,,-157.5876861530209,60.9756862358068,0.0,0.0,0.0,0.8720075745164305,0.48949237990593064,-1.233482136522244,2.021914237290601,0.0,0.0,0.0,0.19692624810412285,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.048550,151509,1668508072,444836943,,-157.59998472436249,60.99407079832019,0.0,0.0,0.0,0.8723815054843954,0.4888256426260593,-1.2363337370503216,2.0196369111563834,0.0,0.0,0.0,0.19630700685933922,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.058460,151510,1668508072,454834106,,-157.6122472555552,61.01426174899998,0.0,0.0,0.0,0.8728604804400258,0.48796985735392223,-1.2400844367245076,2.0168693492846694,0.0,0.0,0.0,0.19578026063952064,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.073968,151511,1668508072,465115159,,-157.62535528709887,61.0339262543691,0.0,0.0,0.0,0.8732551177538204,0.4872632751570359,-1.2452783310070035,2.017988571089736,0.0,0.0,0.0,0.19558772430012442,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.078515,151512,1668508072,475015736,,-157.63768814745072,61.05407598551398,0.0,0.0,0.0,0.8737309741293335,0.4864094826861477,-1.2489538806583258,2.015119511580955,0.0,0.0,0.0,0.19532577945188137,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.108559,151513,1668508072,485034433,,-157.64991652263978,61.07248735575017,0.0,0.0,0.0,0.874154646347825,0.48564766474112586,-1.2521912289906072,2.0124987790219473,0.0,0.0,0.0,0.19511042890913174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.108599,151514,1668508072,494975140,,-157.66231225651106,61.09257934793555,0.0,0.0,0.0,0.8746278368409968,0.48479495358639896,-1.2558368388654924,2.009609077084549,0.0,0.0,0.0,0.19490993300763054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.108650,151515,1668508072,504973945,,-157.67463097739275,61.110998957248114,0.0,0.0,0.0,0.8750498387688015,0.4840328291249412,-1.2590503360897718,2.0069621048321586,0.0,0.0,0.0,0.19489018994342056,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.118447,151516,1668508072,514903391,,-157.68667507527041,61.13039200558706,0.0,0.0,0.0,0.8755183401049234,0.48318488815350985,-1.2615056236428916,2.0022478264578103,0.0,0.0,0.0,0.19465144432307668,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.128742,151517,1668508072,525010715,,-157.6990710156815,61.148691323802495,0.0,0.0,0.0,0.8759426574977953,0.48241523688177607,-1.2646918507539937,1.99950363788656,0.0,0.0,0.0,0.19458128526572602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.138104,151518,1668508072,534728209,,-157.71157282403598,61.168639598309404,0.0,0.0,0.0,0.8764120194834657,0.4815620127303579,-1.268231041204645,1.996481569605957,0.0,0.0,0.0,0.19493759534550947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.148438,151519,1668508072,544839182,,-157.72445140694077,61.18772213275291,0.0,0.0,0.0,0.8768434307263162,0.4807760372482221,-1.2728550217425758,1.9958442848849347,0.0,0.0,0.0,0.1960962898559443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.158495,151520,1668508072,554831220,,-157.7370309757314,61.20765427048078,0.0,0.0,0.0,0.8773159751096999,0.47991320029492446,-1.2764689337250739,1.99285130962048,0.0,0.0,0.0,0.1972644972384439,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.168551,151521,1668508072,565050210,,-157.74919180682366,61.225205216682156,0.0,0.0,0.0,0.8777195455202376,0.4791747065650978,-1.278399038565455,1.9884876309734012,0.0,0.0,0.0,0.19840925517277014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.183748,151522,1668508072,574753586,,-157.7617975125162,61.24504195709938,0.0,0.0,0.0,0.8781964706624666,0.4783000720426324,-1.282016917456632,1.985407697451183,0.0,0.0,0.0,0.19994559144628402,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.208386,151523,1668508072,584833649,,-157.7743943018066,61.263215535159816,0.0,0.0,0.0,0.8786158457979053,0.47752926142052443,-1.2851305195600276,1.9825856396875354,0.0,0.0,0.0,0.20076985270961004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.208433,151524,1668508072,594832741,,-157.7870619008298,61.282984425381976,0.0,0.0,0.0,0.8790951173043341,0.47664638331962517,-1.2887475002289426,1.979440927000318,0.0,0.0,0.0,0.2010588836469474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.208464,151525,1668508072,604793569,,-157.79981685097192,61.30094860602907,0.0,0.0,0.0,0.8794724857612286,0.4759497313676787,-1.2915601015494083,1.976902861093838,0.0,0.0,0.0,0.20116881981934123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.218499,151526,1668508072,615032512,,-157.8119124472478,61.319696175187,0.0,0.0,0.0,0.8799467326286938,0.4750723605263582,-1.2933997358034948,1.9711206531807708,0.0,0.0,0.0,0.200959952058189,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.228711,151527,1668508072,624798202,,-157.82591116319983,61.33913664537603,0.0,0.0,0.0,0.880313829459394,0.47439178077042726,-1.299124738391876,1.9731856929224787,0.0,0.0,0.0,0.20109632779221892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.238483,151528,1668508072,635009749,,-157.83873615497689,61.35879661882397,0.0,0.0,0.0,0.880788765043528,0.4735093994559103,-1.3027497480294465,1.970083650567611,0.0,0.0,0.0,0.19984884062212868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.248647,151529,1668508072,644837922,,-157.85178214795968,61.376608140492095,0.0,0.0,0.0,0.88113094018242,0.47287235725219195,-1.3052614076362494,1.9676906680698978,0.0,0.0,0.0,0.19934569451522646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.258331,151530,1668508072,654812507,,-157.86470220043597,61.39625370007112,0.0,0.0,0.0,0.8816019754788255,0.47199359829539267,-1.308921361012167,1.964691916045553,0.0,0.0,0.0,0.19938248700772074,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.268559,151531,1668508072,665111579,,-157.87726040205553,61.41325393152739,0.0,0.0,0.0,0.8819380989593231,0.47136524013127573,-1.3100598486545552,1.9603399897180156,0.0,0.0,0.0,0.19971894773877175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.278212,151532,1668508072,674801739,,-157.89025767997964,61.43288356674424,0.0,0.0,0.0,0.8824087566932407,0.4704835662497566,-1.3137662350625054,1.9574053709217665,0.0,0.0,0.0,0.19978151150176193,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.329334,151533,1668508072,685024033,,-157.90314202097514,61.45092811686404,0.0,0.0,0.0,0.882837391708052,0.4696787623494633,-1.317211864955876,1.9548254421146511,0.0,0.0,0.0,0.19969562263540808,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:43:56.329379,151534,1668508072,695032907,,-157.91622537677821,61.47051559113174,0.0,0.0,0.0,0.8833056710401094,0.4687974952027603,-1.3209879970774439,1.9520108962014564,0.0,0.0,0.0,0.19915852907058795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
