time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.velocity.linear.x,.velocity.linear.y,.velocity.linear.z,.velocity.angular.x,.velocity.angular.y,.velocity.angular.z,.covariance
2023/03/04/12:57:40.713275,113255,1668507689,901309365,,-2.0784692223018943,-0.9593453345887585,0.0,0.0,0.0,-0.6565558556799023,-0.754277408101576,0.2274476104952668,1.6339851494089133,0.0,0.0,0.0,0.027198497034873287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.723191,113256,1668507689,911238165,,-2.076212138322426,-0.9430219767282668,0.0,0.0,0.0,-0.6566548376403191,-0.7541912384823668,0.22713850633463584,1.6349069187454517,0.0,0.0,0.0,0.025800352132242972,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.733674,113257,1668507689,921310137,,-2.075070269919615,-0.9275167414009187,0.0,0.0,0.0,-0.6564696675830025,-0.754352421314774,0.22805673635240717,1.635623809733402,0.0,0.0,0.0,0.024226946558680254,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.743418,113258,1668507689,931293205,,-2.0728674819323714,-0.9115868865285052,0.0,0.0,0.0,-0.6565559522934038,-0.7542773240049722,0.22763023978541014,1.635300227305304,0.0,0.0,0.0,0.022406742443448483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.760794,113259,1668507689,941311902,,-2.071536465662829,-0.8962151247884128,0.0,0.0,0.0,-0.6564456861125137,-0.7543732903438928,0.22821039300816798,1.6359653238642429,0.0,0.0,0.0,0.020491281936351954,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.763274,113260,1668507689,951299983,,-2.0692892247242978,-0.8798579099926989,0.0,0.0,0.0,-0.6565183937641604,-0.754310014946989,0.22800670270282586,1.636811018543181,0.0,0.0,0.0,0.018666367438873465,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.773677,113261,1668507689,961435839,,-2.0678766407923805,-0.8644416874162366,0.0,0.0,0.0,-0.6564104881292205,-0.7544039177217722,0.22859381057652065,1.6375971224092885,0.0,0.0,0.0,0.016959403527692322,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.795646,113262,1668507689,971305617,,-2.0657615539839913,-0.8491622154784613,0.0,0.0,0.0,-0.6564691481397462,-0.7543528733561475,0.22802396827652652,1.6353723300191674,0.0,0.0,0.0,0.01522709857084302,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.795688,113263,1668507689,981324972,,-2.0643507279126845,-0.834534771761186,0.0,0.0,0.0,-0.6563998966535669,-0.7544131332851958,0.2281176270572095,1.6338507893928977,0.0,0.0,0.0,0.013315696051368732,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.803393,113264,1668507689,991299779,,-2.062112495185085,-0.8181884601508714,0.0,0.0,0.0,-0.6564443769503314,-0.7543744295575581,0.22802696445914017,1.6346089219947169,0.0,0.0,0.0,0.011021524636315495,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.813672,113265,1668507690,1289984,,-2.060381790949825,-0.8027802802369087,0.0,0.0,0.0,-0.656432433547988,-0.7543848223461725,0.2281761419559933,1.6352998869646653,0.0,0.0,0.0,0.008479641843513302,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.823347,113266,1668507690,11298668,,-2.0581559006726002,-0.7864100680951905,0.0,0.0,0.0,-0.6564566519208749,-0.7543637479020552,0.2281794575721599,1.6360911751321727,0.0,0.0,0.0,0.005383601507952223,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.833513,113267,1668507690,21315115,,-2.056281923705525,-0.7711046625722255,0.0,0.0,0.0,-0.6564675621905702,-0.754354253511949,0.2282359639963013,1.636842427776341,0.0,0.0,0.0,0.0020066629311717163,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.843344,113268,1668507690,31295684,,-2.0540972409368754,-0.7549192780903398,0.0,0.0,0.0,-0.6564660767148552,-0.7543555462264501,0.22826769891795612,1.637022884637683,0.0,0.0,0.0,-0.001566377521839546,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.858974,113269,1668507690,41304040,,-2.0522893694530104,-0.7395729044417931,0.0,0.0,0.0,-0.6564489361196012,-0.7543704622182948,0.22844946337415267,1.637782272647076,0.0,0.0,0.0,-0.004882389468131137,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.863137,113270,1668507690,51191120,,-2.050005063288643,-0.7225336071300145,0.0,0.0,0.0,-0.65642348923782,-0.7543926051976156,0.22891456804154306,1.6403078714543438,0.0,0.0,0.0,-0.00782728453414406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.873400,113271,1668507690,61280955,,-2.0481630844292043,-0.7071506926977689,0.0,0.0,0.0,-0.6563825323829653,-0.7544282412413559,0.22919134702698243,1.6409895182250884,0.0,0.0,0.0,-0.010419131987365684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.888405,113272,1668507690,71299184,,-2.045944081676272,-0.6907196403306664,0.0,0.0,0.0,-0.6563376054582052,-0.7544673270999808,0.229485773752969,1.641670342731501,0.0,0.0,0.0,-0.012711700783788847,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.893356,113273,1668507690,81317278,,-2.0441768868194607,-0.6760364861596657,0.0,0.0,0.0,-0.6562676703361956,-0.7545281604231233,0.22959961183521596,1.6402668769957955,0.0,0.0,0.0,-0.01480997973688928,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.903347,113274,1668507690,91301440,,-2.0419456091940007,-0.6596157371443018,0.0,0.0,0.0,-0.6562071859945187,-0.7545807637683027,0.22996396256729096,1.6409535306827354,0.0,0.0,0.0,-0.01669236798395562,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.913489,113275,1668507690,101280434,,-2.040140707131584,-0.644174465330154,0.0,0.0,0.0,-0.6561165404216147,-0.7546595824510358,0.2304584700960687,1.6416126189885631,0.0,0.0,0.0,-0.018148346980740287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.923204,113276,1668507690,111215252,,-2.0378878593661507,-0.6277362525367366,0.0,0.0,0.0,-0.6560451715209052,-0.754721626113964,0.2308706295489503,1.6422922893921699,0.0,0.0,0.0,-0.019341693660791526,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.933395,113277,1668507690,121208538,,-2.0360564552350437,-0.612391266744732,0.0,0.0,0.0,-0.6559346814857903,-0.7548176558773217,0.23144337987806377,1.6428772014980466,0.0,0.0,0.0,-0.020093870239485574,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.943163,113278,1668507690,131185936,,-2.033628442497019,-0.594738713264239,0.0,0.0,0.0,-0.6558568148258471,-0.7548853147641,0.23235191609744568,1.6468666304055741,0.0,0.0,0.0,-0.02080452720988663,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.958122,113279,1668507690,141219669,,-2.031759725527585,-0.5793504347665803,0.0,0.0,0.0,-0.6557337736670957,-0.7549921973585622,0.23298344356885342,1.64746059643671,0.0,0.0,0.0,-0.02168515030128935,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.963148,113280,1668507690,151178572,,-2.0294619791744517,-0.5628650646218082,0.0,0.0,0.0,-0.6556503795758846,-0.7550646195935805,0.23344308763701363,1.6480848663236947,0.0,0.0,0.0,-0.02231148508212256,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:40.973176,113281,1668507690,161215068,,-2.0276217332541973,-0.5474404878862333,0.0,0.0,0.0,-0.6555239247605431,-0.7551744063900298,0.23409494367626976,1.648710045169108,0.0,0.0,0.0,-0.022769040920920167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.017738,113282,1668507690,171215421,,-2.025304483632185,-0.5309385028658317,0.0,0.0,0.0,-0.6554372389250437,-0.7552496447071758,0.2345687783070831,1.6493267081418619,0.0,0.0,0.0,-0.023062321170125154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.017761,113283,1668507690,181204876,,-2.023429923954984,-0.5160255307359232,0.0,0.0,0.0,-0.6553285324811203,-0.7553439709934416,0.23492192275359608,1.6484058306748492,0.0,0.0,0.0,-0.023297977267415063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.017800,113284,1668507690,191173381,,-2.0210984615223637,-0.499523290165496,0.0,0.0,0.0,-0.6552397710092756,-0.7554209703785778,0.23540576448837716,1.6490262487294924,0.0,0.0,0.0,-0.023596374551518893,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.017816,113285,1668507690,201210935,,-2.018989900044676,-0.48407873351651776,0.0,0.0,0.0,-0.655175009843442,-0.7554771382885426,0.23578010056749163,1.6496268288836042,0.0,0.0,0.0,-0.023759384109237825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.023044,113286,1668507690,211187034,,-2.016137219656484,-0.463676759015351,0.0,0.0,0.0,-0.6550822779078094,-0.7555575485501522,0.2378304474398006,1.6610607728982976,0.0,0.0,0.0,-0.023986590613801848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.033619,113287,1668507690,221307350,,-2.0138333514133397,-0.44817740950440166,0.0,0.0,0.0,-0.6550718796287167,-0.7555665639238546,0.23797061604934588,1.6617137469688363,0.0,0.0,0.0,-0.023978480295667643,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.043171,113288,1668507690,231193700,,-2.011537762968086,-0.4321052595224473,0.0,0.0,0.0,-0.6549815956366645,-0.7556448301796611,0.23824346340636798,1.6607907041606516,0.0,0.0,0.0,-0.023993013233034845,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.059110,113289,1668507690,241307926,,-2.009299665573961,-0.41671129990614,0.0,0.0,0.0,-0.6549644543896141,-0.7556596876148118,0.2384047308325148,1.661378652693258,0.0,0.0,0.0,-0.02395986774358564,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.063138,113290,1668507690,251263086,,-2.0069248765121848,-0.4000951966189932,0.0,0.0,0.0,-0.6548740153021323,-0.7557380657887113,0.23889120134086708,1.661939472291807,0.0,0.0,0.0,-0.02391358475584613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.073364,113291,1668507690,261320352,,-2.004567961085161,-0.3846754683776429,0.0,0.0,0.0,-0.6548883763328238,-0.7557256212039908,0.23891623308859491,1.6625622784989469,0.0,0.0,0.0,-0.02385981335027884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.089142,113292,1668507690,271297260,,-2.002184063697862,-0.36803272114795776,0.0,0.0,0.0,-0.6547984829950143,-0.7558035106212645,0.23940494320185252,1.6631529614091776,0.0,0.0,0.0,-0.02373702788777605,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.093302,113293,1668507690,281304542,,-1.999944740245272,-0.35312392631881323,0.0,0.0,0.0,-0.6547854669698513,-0.75581478699816,0.23932589728282735,1.6621978635963846,0.0,0.0,0.0,-0.0234522000573157,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.103287,113294,1668507690,291236265,,-1.9969716583164943,-0.3322313364072505,0.0,0.0,0.0,-0.6546951719735227,-0.7558930028744542,0.2415161355346548,1.6745733196977675,0.0,0.0,0.0,-0.022875625812157123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.113496,113295,1668507690,301324039,,-1.9948224912959787,-0.3166717490631585,0.0,0.0,0.0,-0.6546366661363379,-0.755943672074779,0.24186295707630867,1.6751427040924778,0.0,0.0,0.0,-0.022199612809708322,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.123312,113296,1668507690,311237028,,-1.992396438860856,-0.29991293325046453,0.0,0.0,0.0,-0.654555145909577,-0.7560142597618728,0.2423116403752402,1.6756950125480878,0.0,0.0,0.0,-0.021251070843922623,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.133365,113297,1668507690,321305039,,-1.990293162161528,-0.2843122411772069,0.0,0.0,0.0,-0.6544690240360883,-0.7560888152705673,0.24278673336320095,1.6762842330419296,0.0,0.0,0.0,-0.02103186271848819,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.143317,113298,1668507690,331298412,,-1.9879389137573544,-0.26810199939333457,0.0,0.0,0.0,-0.654390075176419,-0.7561571460421442,0.24301163280456636,1.675370714478913,0.0,0.0,0.0,-0.020930197221512233,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.153428,113299,1668507690,341253153,,-1.98584251534087,-0.25247304231882933,0.0,0.0,0.0,-0.654290080978565,-0.7562436710036408,0.24355781479018007,1.6760159546458524,0.0,0.0,0.0,-0.020876678467173216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.169698,113300,1668507690,351465405,,-1.983406365719453,-0.23569671051908433,0.0,0.0,0.0,-0.6542111679301394,-0.7563119381283644,0.24399628910237087,1.676574680488953,0.0,0.0,0.0,-0.020838512146420133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.202858,113301,1668507690,361306739,,-1.9812777130724273,-0.2200499426721078,0.0,0.0,0.0,-0.6541110644430457,-0.7563985162420572,0.24452506665627227,1.6770929965660837,0.0,0.0,0.0,-0.020747256069689732,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.202886,113302,1668507690,371311401,,-1.9782427999134609,-0.19907924538952426,0.0,0.0,0.0,-0.6540298110856595,-0.756468774115136,0.24667697340925643,1.6893099046163027,0.0,0.0,0.0,-0.02066656198107263,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.202916,113303,1668507690,381482910,,-1.9762538855143958,-0.18393820663355478,0.0,0.0,0.0,-0.6539236618348016,-0.7565605359074475,0.24699654250947406,1.6881847161408123,0.0,0.0,0.0,-0.020608614847254875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.203384,113304,1668507690,391472352,,-1.9737870491455516,-0.167052937784412,0.0,0.0,0.0,-0.6538460537083034,-0.7566276085698158,0.24742733249422574,1.688710467924023,0.0,0.0,0.0,-0.020460128387592827,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.213262,113305,1668507690,401308080,,-1.9715197712454886,-0.15132101583275584,0.0,0.0,0.0,-0.653768967100889,-0.7566942167453354,0.24786620863247558,1.6893061082053673,0.0,0.0,0.0,-0.020173308550509,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.223102,113306,1668507690,411193363,,-1.969040228263994,-0.13441614534729615,0.0,0.0,0.0,-0.6536935368266765,-0.7567593804579038,0.2482984886251715,1.6899066689874858,0.0,0.0,0.0,-0.019803681788507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.233277,113307,1668507690,421303637,,-1.9667592772749372,-0.11866165882487244,0.0,0.0,0.0,-0.6536103749688256,-0.75683120821826,0.24875280485236834,1.6904155818849957,0.0,0.0,0.0,-0.019613301568220585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.243311,113308,1668507690,431296291,,-1.9643005058300422,-0.10195073291496821,0.0,0.0,0.0,-0.6535366902958476,-0.7568948371056242,0.24909203437527722,1.6904356046144715,0.0,0.0,0.0,-0.019433079759023853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.253414,113309,1668507690,441220181,,-1.9619772763121426,-0.08617257970876734,0.0,0.0,0.0,-0.6534578392426763,-0.7569629134457596,0.2495379013931051,1.69101849708528,0.0,0.0,0.0,-0.01939331880241706,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.269490,113310,1668507690,451303096,,-1.9587677169567577,-0.06432111402350359,0.0,0.0,0.0,-0.653380752290446,-0.757029452885666,0.2520153165218747,1.7054018959430188,0.0,0.0,0.0,-0.019525277592155,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.299756,113311,1668507690,461484029,,-1.956394517822468,-0.04845663626592672,0.0,0.0,0.0,-0.6533048139665164,-0.7570949874673425,0.2524600229344843,1.7060445436446456,0.0,0.0,0.0,-0.019512056523792946,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.299807,113312,1668507690,471311550,,-1.9538736757782131,-0.03138785930158738,0.0,0.0,0.0,-0.6532309280507225,-0.7571587380714773,0.2528956966959564,1.706688332279116,0.0,0.0,0.0,-0.01950439967901692,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.299848,113313,1668507690,481216764,,-1.9515320923049306,-0.015966436650196248,0.0,0.0,0.0,-0.6531571223240916,-0.7572224069302965,0.2531381348600266,1.706030625309532,0.0,0.0,0.0,-0.01935482031645763,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.303313,113314,1668507690,491319086,,-1.9490016500822571,0.0011059594830358055,0.0,0.0,0.0,-0.6530846907096037,-0.7572848782068352,0.25356752036779345,1.7066755951122594,0.0,0.0,0.0,-0.019009047268371423,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.313447,113315,1668507690,501303533,,-1.9467394650264538,0.01702158876945339,0.0,0.0,0.0,-0.652975059562789,-0.7573794105921894,0.25416603496374957,1.7073034594072496,0.0,0.0,0.0,-0.01876645286410573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.323290,113316,1668507690,511302516,,-1.9441967757968646,0.03410905206721169,0.0,0.0,0.0,-0.652904555745791,-0.7574401897750022,0.25458130968604503,1.7079097333169757,0.0,0.0,0.0,-0.018526973567102905,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.333333,113317,1668507690,521286625,,-1.941766436542363,0.050021412959952605,0.0,0.0,0.0,-0.6528473959151905,-0.7574894571192095,0.2549334945178932,1.7085040925665553,0.0,0.0,0.0,-0.018219054437523516,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.343213,113318,1668507690,531270137,,-1.938460424067408,0.0721826253225378,0.0,0.0,0.0,-0.6527762741306637,-0.7575507480902441,0.2574654964775092,1.7232560364264076,0.0,0.0,0.0,-0.01777984764689622,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.353521,113319,1668507690,541312550,,-1.935971049772888,0.08817956320859921,0.0,0.0,0.0,-0.6527279300508357,-0.7575924031638327,0.25778770942154544,1.723907123753708,0.0,0.0,0.0,-0.01715642111794786,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.363335,113320,1668507690,551302738,,-1.9333856279077188,0.10542696043188839,0.0,0.0,0.0,-0.6526643530462074,-0.7576471753149849,0.25818863865096936,1.7246093057203367,0.0,0.0,0.0,-0.01658330947166371,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.379363,113321,1668507690,561301970,,-1.9308915219084775,0.12144700604187682,0.0,0.0,0.0,-0.6526097611425217,-0.7576941993056967,0.2585431615482854,1.7252794382348027,0.0,0.0,0.0,-0.0164053267972814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.409094,113322,1668507690,571301383,,-1.9283016169481857,0.13871060971294347,0.0,0.0,0.0,-0.6525478851104834,-0.7577474893642573,0.2589311827476127,1.7259454119861148,0.0,0.0,0.0,-0.01627097950152082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.409134,113323,1668507690,581309888,,-1.9258199916052745,0.1544533937208926,0.0,0.0,0.0,-0.6524968650555169,-0.7577914232113758,0.25914301915408944,1.72577351238132,0.0,0.0,0.0,-0.016144297872238093,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/04/12:57:41.409152,113324,1668507690,591236276,,-1.9232266693382685,0.17172320876109187,0.0,0.0,0.0,-0.6524359213799674,-0.7578438945410018,0.2595214053746199,1.726402464912316,0.0,0.0,0.0,-0.016035260082287166,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
